eps_ms,topology,metric,lia_mechanism,baseline_mechanism,mean_diff,ci_low,ci_high,n
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,FastVCG,447.9982984270233,443.7347724603215,452.31122028166357,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,HoldBack,-1.2479782296135364,-1.313745407215838,-1.181275532178731,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,SyncVCG,-1.2479264195124296,-1.314178156623587,-1.1818542981682396,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B10ms,275.159797711587,271.3896606590874,278.9686336248958,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B1ms,429.0058743633145,424.77660895350346,433.14734283552644,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B20ms,143.53073581761322,140.76739875697973,146.33289044473756,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B50ms,0.933776713963169,0.5384312122407823,1.3502733421244546,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B5ms,359.34871218981027,355.2544217819517,363.469960439455,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,FastVCG,445.5686881442305,441.2592366001858,449.80591271824784,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,HoldBack,-3.6775885124063175,-3.822598375716353,-3.5356505921862666,17500
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,SyncVCG,-3.677536702305211,-3.8230212589875285,-3.538863235085397,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B10ms,4.658048919269017e-06,4.5359733594315395e-06,4.874147516010063e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B1ms,4.754758573004178e-06,4.6341320087334936e-06,4.97126999045057e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B20ms,4.4372397341898506e-06,4.3173994057412654e-06,4.6501907253904e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B50ms,3.5848380199500494e-06,3.469569246683802e-06,3.797844196004527e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B5ms,4.727884169135775e-06,4.606558845511504e-06,4.938940274130021e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,FastVCG,4.754718925271716e-06,4.63493472364332e-06,4.975356103054115e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,HoldBack,4.328910474266325e-06,4.211927068286709e-06,4.538641206121871e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,SyncVCG,3.7872961589268277e-06,3.670751690598471e-06,3.996564470497625e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B10ms,4.446135142019817e-06,4.412927944213152e-06,4.4786048507584e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B1ms,4.542844795754977e-06,4.511074829580528e-06,4.573417407061373e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B20ms,4.225325956940651e-06,4.19544835574925e-06,4.2556399027151724e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B50ms,3.3729242427008494e-06,3.349177109609757e-06,3.396604320566569e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B5ms,4.515970391886575e-06,4.484340161351221e-06,4.547463309551988e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,FastVCG,4.542805148022515e-06,4.510781268722245e-06,4.573631615244916e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,HoldBack,4.116996697017124e-06,4.090217075177602e-06,4.143422373703548e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,SyncVCG,3.5753823816776277e-06,3.5496231554342167e-06,3.6020145804754323e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B10ms,4.4114878135068075e-06,4.378875201301915e-06,4.4434381369501354e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B1ms,4.508197467241968e-06,4.476945469421999e-06,4.5389522824968615e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B20ms,4.190678628427642e-06,4.160265922546387e-06,4.221193632110953e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B50ms,3.33827691418784e-06,3.3148074762097427e-06,3.362033400418503e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,BatchVCG_B5ms,4.481323063373565e-06,4.450057899313313e-06,4.512321788019367e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,FastVCG,4.508157819509506e-06,4.476677885811244e-06,4.538717470797045e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,HoldBack,4.082349368504115e-06,4.055124185979366e-06,4.109282903373242e-06,17500
0.0,STARLINK-200,compute_time_s,LIA_lambda2_per_s,SyncVCG,3.5407350531646186e-06,3.5148748329707554e-06,3.5676365119538137e-06,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B10ms,0.025723459900229347,0.024774318328749014,0.026696105840658582,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B1ms,0.39620181065479854,0.3918652309123642,0.4005317651147881,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B20ms,-3.750374317972197e-05,-4.221910187611324e-05,-3.298742590212204e-05,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B50ms,-3.750374317972197e-05,-4.220452121371618e-05,-3.3004156895251177e-05,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,BatchVCG_B5ms,0.15547395752516122,0.1526216355917837,0.15828447730465012,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,FastVCG,0.47474468027285643,0.4702124682871814,0.47924542053648705,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,HoldBack,-3.750374317972197e-05,-4.217991373225973e-05,-3.2927180426421204e-05,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda0.5_per_s,SyncVCG,-3.750374317972197e-05,-4.2059862181647235e-05,-3.3073942297020136e-05,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,BatchVCG_B10ms,0.025619092296313956,0.02468365815326378,0.02659758867046938,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,BatchVCG_B1ms,0.39609744305088307,0.39178882548831445,0.40040055140249503,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,BatchVCG_B20ms,-0.00014187134709511807,-0.00015435627797393193,-0.00012943127826241425,17500
0.0,INTERNET-100,welfare_ratio,LIA_lambda1_per_s,BatchVCG_B50ms,-0.00014187134709511807,-0.00015464180864328795,-0.00012975469167518015,17500
