eps_ms,topology,bidder_count,mechanism,g1ms,g1ms_ci_low,g1ms_ci_high,sup_g,sup_g_ci_low,sup_g_ci_high,instance_count,bidder_sample_count,delta_grid_ms,g_delta,g_delta_ci_low,g_delta_ci_high
0.0,STARLINK-200,20,BatchVCG_B5ms,2.0366237939498877,1.5915297899005285,2.5117902334044206,337.76584499988314,332.42143109039944,343.07805890664184,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[2.0366237939498877, 4.435189907645846, 13.497954112549309, 31.252460450525486, 83.61492484272031, 312.211991899991, 337.76584499988314]","[1.5948733753868127, 3.7867154749922567, 12.358695906096512, 29.312636357362447, 80.06849398719986, 306.53519402870756, 332.292895199418]","[2.5077319954950625, 5.111010925951965, 14.698099722774186, 33.1919504318731, 87.10651138665374, 317.94542393755006, 343.02981420114963]"
0.0,STARLINK-200,20,BatchVCG_B10ms,1.7251408859340556,1.3468280853708547,2.1440931545526225,305.0478632204881,299.68025265677136,310.4992632739201,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.7251408859340556, 3.8511518571872556, 10.575652235271676, 25.02238768118883, 69.64521338048851, 271.7604114767919, 305.0478632204881]","[1.3327857762383157, 3.2497652704005158, 9.554059023263207, 23.492774637984613, 66.74538467517505, 266.05065825527566, 299.46805527320686]","[2.1453077610267144, 4.464945320403453, 11.599036018151885, 26.575110919875204, 72.57537603637145, 277.42815716926714, 310.5023642736303]"
0.0,STARLINK-200,20,BatchVCG_B20ms,1.110515261578665,0.8141157420505729,1.4267846259410708,200.28788876189043,195.0462369528875,205.33367501529986,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.110515261578665, 2.1579236842323897, 6.266538544768428, 14.410314077745117, 39.880989212924206, 161.58447394435024, 200.28788876189043]","[0.8243722849132791, 1.7365649715234277, 5.539862879441992, 13.289265756976441, 37.86818896099348, 156.7743135413282, 195.19053384210483]","[1.424833274755817, 2.6096777236306243, 6.99973890349063, 15.572108888238931, 41.907376172722394, 166.42042249181017, 205.51136083235573]"
0.0,STARLINK-200,20,BatchVCG_B50ms,0.052062273939943456,0.02058890348804201,0.0896440155072474,7.424864655572134,6.7528989370425005,8.123173328912825,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.052062273939943456, 0.0971007398896496, 0.2611026276823982, 0.5452957882429392, 1.0238730653342871, 4.13168425937736, 7.424864655572134]","[0.021646885822737015, 0.04962431731933237, 0.17551597652303855, 0.4069780451028262, 0.8212898318084111, 3.705205047206618, 6.739027060576]","[0.09004085353658102, 0.15266407049847494, 0.36176219472358223, 0.6991027969537688, 1.2477070504593375, 4.56124313952525, 8.115105509500323]"
0.0,STARLINK-200,20,HoldBack,0.0,0.0,0.0,0.12469914617863943,0.07957105461285488,0.17710858898072407,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.0, 0.004246059144663864, 0.008405400443736673, 0.023367867680267378, 0.042597402464783066, 0.09530684902979303, 0.12469914617863943]","[0.0, 0.0, 0.0, 0.004159341299072808, 0.017395937363605393, 0.05531465836379528, 0.08020779042878982]","[0.0, 0.012738177433991592, 0.02105686003213721, 0.0516698636885381, 0.07467657564273046, 0.1433832532472221, 0.17811266348588994]"
0.0,STARLINK-200,20,LIA_lambda0.5_per_s,-0.023076362237099846,-0.02436790215094975,-0.021797145566250516,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.023076362237099846, -0.03227521351238516, -0.09475188045338298, -0.20082079931557775, -0.3579621658756826, -0.6571003739664752, -0.6803237841184884]","[-0.024389985564754486, -0.04705026287992474, -0.11393040895188887, -0.2225394398705687, -0.3955655368420693, -0.7214761334949618, -0.7480415749198804]","[-0.02180731723192558, -0.009518581791554254, -0.06903410143893854, -0.17404960549108917, -0.31847502254559146, -0.5889189461024698, -0.6086629339376269]"
0.0,STARLINK-200,20,LIA_lambda1_per_s,-0.04477310313204313,-0.047304325560410754,-0.04224449633016638,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.04477310313204313, -0.08886173316325571, -0.21675259330942526, -0.40805089766940184, -0.7075400838335202, -1.1606780506407377, -1.191574245358238]","[-0.047351589858885795, -0.09397274498258355, -0.22949473859264496, -0.43360363150660663, -0.7552160804578835, -1.250478238327281, -1.2941069750417697]","[-0.04225247192564196, -0.08388885951160482, -0.2042718256702963, -0.3825729626396819, -0.6566092916625722, -1.0686827071137457, -1.088439231315407]"
0.0,STARLINK-200,20,LIA_lambda2_per_s,-0.08899586353284215,-0.09394094699020365,-0.08398185085619028,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.08899586353284215, -0.17534130175451446, -0.40345551367890803, -0.7618562448046278, -1.28049855253823, -1.9243867763095552, -1.9785284990000918]","[-0.09394530591972483, -0.18543488853994564, -0.43637380739889403, -0.8158837751957635, -1.3717032712937083, -2.086949252486244, -2.1426537064566733]","[-0.08399109989006276, -0.16520014956621576, -0.3652764513259891, -0.7065319831782114, -1.1892228833151648, -1.7715711892185586, -1.8188833562716664]"
0.0,STARLINK-200,30,SyncVCG,0.0,0.0,0.0,0.05678940398273984,0.0343786844316302,0.08199506638408721,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.0, 0.0, 0.003211119817415699, 0.009637641784791633, 0.022663168183032635, 0.0446748911406517, 0.05678940398273984]","[0.0, 0.0, 0.0, 0.0, 0.007340229622228574, 0.024586720407152145, 0.03470178008074332]","[0.0, 0.0, 0.009633359452247098, 0.024333196713564927, 0.04116532792716747, 0.06797386558066695, 0.08216305697552466]"
0.0,STARLINK-200,30,FastVCG,1.7783687260747447,1.2906439839751254,2.326204259595778,342.08345450146004,336.7567448690916,347.4215095431271,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.7783687260747447, 3.774697735678008, 11.017371333669058, 26.72580438516283, 74.57712514333683, 314.3064424641331, 342.08345450146004]","[1.2691140913634955, 3.0261776459373335, 9.78055775363917, 24.724960926163305, 71.11756783661258, 308.65442843217465, 336.6754539380071]","[2.3163957502442916, 4.5562947093844395, 12.299008250776206, 28.72642805066569, 78.14578362661486, 320.17152259720183, 347.3361957910057]"
0.0,STARLINK-200,30,BatchVCG_B1ms,2.0627638054439577,1.6019815238359014,2.5540157328869566,338.13876720552776,332.9536461791349,343.5078049607047,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[2.0627638054439577, 3.7543475765433425, 10.217245539445022, 26.33920119717034, 71.27851254695662, 309.6962435065053, 338.13876720552776]","[1.604435962578864, 3.1095717810280132, 9.07314328832585, 24.451183590454015, 67.92839277246408, 303.91683169025555, 332.780982353504]","[2.55792344078927, 4.457987558497864, 11.413414830223006, 28.31570048126896, 74.63707921362638, 315.4164553384125, 343.4151398262981]"
0.0,STARLINK-200,30,BatchVCG_B5ms,2.015674160424719,1.5679846011740965,2.5050580021881204,321.43105423098876,316.1532838773276,326.74244039704524,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[2.015674160424719, 4.067832531448066, 10.769587581182385, 25.34776203590239, 64.88770917552877, 287.71884001879346, 321.43105423098876]","[1.5551239162068675, 3.4214363578892533, 9.71857012256688, 23.65461748166238, 61.833946394840225, 282.1806335905821, 316.1963768478271]","[2.5155185059936795, 4.754262367071855, 11.846956400621297, 27.07184718216799, 67.89357344040442, 293.26913664793676, 326.7189275761539]"
0.0,STARLINK-200,30,BatchVCG_B10ms,1.4267706184708258,1.0568929447238675,1.837886232770248,276.2646520466606,270.88289930176745,281.736636048793,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.4267706184708258, 3.021741428484424, 7.150795698410607, 18.37232545521078, 50.87321314054926, 234.4666049607609, 276.2646520466606]","[1.0616124292900748, 2.4683042072034884, 6.322727468231198, 17.028677617226045, 48.51453393940693, 228.93079730217667, 270.7750286924985]","[1.8238833255909939, 3.58923698701756, 8.00113993603789, 19.73634199157565, 53.27795853882037, 239.9837813283079, 281.74442004119504]"
0.0,STARLINK-200,30,BatchVCG_B20ms,0.6928426203470879,0.4680352494561546,0.9374794779861468,162.5672979962831,157.64970247187014,167.35961713140074,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.6928426203470879, 1.4853129654294228, 4.073529272918247, 9.922599018277282, 26.736714286381467, 121.71091613796301, 162.5672979962831]","[0.46881949993089633, 1.1620485474232227, 3.5218576659452148, 8.976885635179812, 25.136699584015016, 117.35183177972021, 157.69619846714096]","[0.9422710195133411, 1.831015753988521, 4.637880085509573, 10.896792112174255, 28.40474515274704, 126.03535758280782, 167.50741561877842]"
0.0,STARLINK-200,30,BatchVCG_B50ms,0.05502478092466347,0.02399044343492769,0.09286817596641947,3.148897401003831,2.811015428205882,3.5016343830278243,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.05502478092466347, 0.1074694607650601, 0.1920815759849015, 0.3592120783912677, 0.5839878909507751, 2.0173455997677223, 3.148897401003831]","[0.023498983322274004, 0.061554392937252816, 0.12909634354704733, 0.26611990784184136, 0.46502619824000185, 1.7771827326057927, 2.809202630467752]","[0.09206936995647295, 0.16021197660911413, 0.25963280218624496, 0.45831948007023005, 0.7124603956246456, 2.267765711840647, 3.505940323929679]"
0.0,STARLINK-200,30,HoldBack,0.0,0.0,0.0,0.06076260533030063,0.03560056545715446,0.0911510566349494,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.0, 0.0, 0.005169369519705476, 0.007388402069696303, 0.00999929150463099, 0.039637172700687694, 0.06076260533030063]","[0.0, 0.0, 0.0, 0.0, 0.0016562588274913717, 0.020198517174853433, 0.035614722671627394]","[0.0, 0.0, 0.015508108559116426, 0.019946173659098083, 0.022896959078255383, 0.06266544757839364, 0.09017588213067505]"
0.0,STARLINK-200,30,LIA_lambda0.5_per_s,-0.015371059586795676,-0.01651204759415623,-0.014232119099898756,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.015371059586795676, -0.03046227963143829, -0.0732995934217077, -0.13799954303239054, -0.2485577082068038, -0.42683637933093427, -0.4522817171920643]","[-0.01652053982548128, -0.03281387931744131, -0.0792811504450556, -0.1495045375168389, -0.2727928519429746, -0.47358126520347144, -0.5006025436454942]","[-0.014246874211081468, -0.02825276254125688, -0.06721899857467172, -0.12624793908389093, -0.22351293235775577, -0.3800730535741181, -0.40296392262283376]"
0.0,STARLINK-200,30,LIA_lambda1_per_s,-0.030623524252708,-0.032884430605665746,-0.028376222150111204,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.030623524252708, -0.06045173664072056, -0.13921205411174284, -0.2651812715733711, -0.45425674985781794, -0.7280779810338607, -0.7456468355850723]","[-0.03288936598213009, -0.0650546194363888, -0.15342593503557425, -0.28862004728431073, -0.4981364416740259, -0.8077428721583773, -0.8263233929135562]","[-0.028341830554853845, -0.05591927562423027, -0.12263712229860527, -0.24146651132729177, -0.40949724980353414, -0.6494684572597518, -0.6659539674685077]"
0.0,STARLINK-200,30,LIA_lambda2_per_s,-0.06030709981458686,-0.06493243400268545,-0.055772825066391855,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.06030709981458686, -0.11731033955300652, -0.27190021968306644, -0.47269780979537374, -0.7630353464268981, -1.0932544051279878, -1.1059096139963456]","[-0.06486926791404098, -0.12612069957644265, -0.2935134959674787, -0.5168344453977735, -0.8341741468166526, -1.2080272023828729, -1.2256577538468676]","[-0.0557872574815278, -0.10861187206521353, -0.2509854568386508, -0.4254873573721966, -0.6900395576844067, -0.9798730606068146, -0.9909326203598612]"
0.0,STARLINK-200,40,SyncVCG,0.0,0.0,0.0,0.03500918005164114,0.0178866450569689,0.05398321499110923,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.0, 0.0, 0.0, 0.0, 0.005647470411164763, 0.02521100817587654, 0.03500918005164114]","[0.0, 0.0, 0.0, 0.0, 0.00011693561111081701, 0.010575966005507486, 0.01806399627447604]","[0.0, 0.0, 0.0, 0.0, 0.014409365789900487, 0.04248687211871855, 0.055102677243480516]"
0.0,STARLINK-200,40,FastVCG,1.48402973821768,1.0149476391399572,1.9910680744690783,330.99514869013893,325.54402391574143,336.33751396973264,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.48402973821768, 3.545426016317576, 9.47228131404278, 22.39920797255044, 59.06333509802856, 296.61366111161277, 330.99514869013893]","[1.0208826857617839, 2.8558340509005022, 8.344829073144812, 20.58596776344749, 56.176924871920264, 290.70007040096556, 325.67394035072255]","[1.9834350013660218, 4.293857457003693, 10.654380424366442, 24.21147553255767, 62.00557779572037, 302.28217303084665, 336.41112611977053]"
0.0,STARLINK-200,40,BatchVCG_B1ms,1.3932031601050066,1.0085569098065323,1.8148447431269548,322.86065672858325,317.51015942548065,328.22057259472905,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.3932031601050066, 2.7546874175497877, 8.098183848037868, 20.77323497428653, 57.473933813540306, 286.2136245949598, 322.86065672858325]","[0.998303231611352, 2.2056252739505005, 7.1123779573278565, 19.09040955483161, 54.54125743786033, 280.5766967966831, 317.6042694764663]","[1.81351045313905, 3.3551763220639628, 9.127101770262204, 22.459892936328536, 60.36287591736179, 291.806074952881, 328.022306830535]"
0.0,STARLINK-200,40,BatchVCG_B5ms,1.388684073858506,1.026614527168251,1.7757308685069313,303.27030565938276,298.00389573121936,308.47815031560145,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.388684073858506, 2.7123039926345966, 8.488617469268785, 19.469762967903296, 53.78362717710692, 261.284920642274, 303.27030565938276]","[1.0263677260263557, 2.1986685072227425, 7.54241643933161, 17.956034310776555, 51.05929638158751, 255.60883913966893, 298.07981802120634]","[1.7719134432620944, 3.249009456796515, 9.454775410630438, 21.04459566063542, 56.51622818337191, 266.77298503710915, 308.5682752261527]"
0.0,STARLINK-200,40,BatchVCG_B10ms,1.050628183997862,0.7299825199558809,1.4094862447887357,252.57794917911676,247.17937911988219,257.8885872514205,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.050628183997862, 2.064586457101394, 6.008530022437412, 14.420838418596173, 39.955191857734015, 201.62578208325937, 252.57794917911676]","[0.7255401442690737, 1.6234141648233178, 5.268203701973678, 13.22818354809273, 37.81188298676355, 196.43304237691092, 247.18031528840598]","[1.4053191087160437, 2.5252497415925403, 6.789985407645119, 15.667669604469648, 42.18082360653967, 207.0888826119006, 257.86270703403767]"
0.0,STARLINK-200,40,BatchVCG_B20ms,0.47322950928862956,0.2829514662361303,0.6906573121872335,126.47583377608174,122.01930492236387,130.92209484149745,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.47322950928862956, 1.0641849234876921, 2.8233806900648455, 6.961050797916664, 19.02503115786348, 87.63479620182531, 126.47583377608174]","[0.2852608779367284, 0.7960174755888418, 2.3569419282640744, 6.159750248751708, 17.699678413321813, 84.09056332311623, 122.06053852822204]","[0.693868163921492, 1.364980809691407, 3.3196525216796466, 7.7701378918141595, 20.392948054936834, 91.20845400263723, 130.9267674086668]"
0.0,STARLINK-200,40,BatchVCG_B50ms,0.026202241899751812,0.009883890597429454,0.047644947465451636,2.1817182615275845,1.9368725372529003,2.432835979079286,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.026202241899751812, 0.05338703637482482, 0.12819815130750098, 0.21668594136201738, 0.320937138424085, 1.2601848525210457, 2.1817182615275845]","[0.00988993793156854, 0.02726490000280205, 0.08428922890862149, 0.15422000688091947, 0.24443008878056138, 1.0905355935266943, 1.9336285770161292]","[0.04774521991291319, 0.08427646458438239, 0.1774969518291733, 0.28806832807809235, 0.4037586867344274, 1.4396015137366767, 2.433385084075831]"
0.0,STARLINK-200,40,HoldBack,0.0,0.0,0.0,0.026957522874059326,0.01369171240399252,0.043349594202388084,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.0, 0.0, 0.0022186304657178684, 0.003954392101377452, 0.005823790918742582, 0.018964105263824912, 0.026957522874059326]","[0.0, 0.0, 0.0, 0.0, 0.0010628695664946593, 0.009053219600516006, 0.013636060756340952]","[0.0, 0.0, 0.006655891397153606, 0.009737437171143035, 0.012414972898115125, 0.030830988429715864, 0.043323214414663275]"
0.0,STARLINK-200,40,LIA_lambda0.5_per_s,-0.01123739433847964,-0.012253032490643932,-0.010246237384472027,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.01123739433847964, -0.02047257293371634, -0.053211332188425844, -0.10353114353325199, -0.1714569776172224, -0.2983960033107037, -0.2979471485733719]","[-0.012260070970073977, -0.023929297062682056, -0.0592409267631711, -0.1136455280901998, -0.1940639401553891, -0.3382649453706518, -0.3411268046875231]","[-0.010232616678284059, -0.015640201690492253, -0.04669533197967262, -0.09332676651560486, -0.14840246473430072, -0.2598532834072279, -0.2545391145429343]"
0.0,STARLINK-200,40,LIA_lambda1_per_s,-0.022705555947951296,-0.024757970942745684,-0.020661595347860513,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.022705555947951296, -0.043458822150778814, -0.10371220920802572, -0.19060926756475327, -0.32412487802426115, -0.4999879204039457, -0.5023787646980762]","[-0.02477214622432235, -0.048021996494596916, -0.11381680108034496, -0.20980927209269423, -0.3585312839218452, -0.5565596570407733, -0.5620153150212931]","[-0.020697152849901923, -0.038806327637335006, -0.09370947194170128, -0.17128181049823593, -0.2904535493330971, -0.44579204728585015, -0.4426760648235587]"
0.0,STARLINK-200,40,LIA_lambda2_per_s,-0.04719910256944329,-0.0513908181507615,-0.04324744316394865,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.04719910256944329, -0.09289889180283208, -0.21848119692175202, -0.37677084530720983, -0.5702766077636501, -0.7106934795020111, -0.7151023239943763]","[-0.051315755627219246, -0.10117314835317943, -0.23798501567830602, -0.4141376670529151, -0.629103502424675, -0.7948328223209081, -0.7996969602031786]","[-0.0431207803404464, -0.08476709005811034, -0.19893499224816003, -0.34087401435374126, -0.5114325758015871, -0.6325287181309504, -0.6324015382817971]"
0.0,STARLINK-200,50,SyncVCG,0.0,0.0,0.0,0.025945851473291807,0.0111229227272999,0.04410424675229515,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.0, 0.0, 0.0, 0.0, 0.0005314699929920932, 0.015602256496302938, 0.025945851473291807]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.003799096911026108, 0.011365987154548018]","[0.0, 0.0, 0.0, 0.0, 0.0014525347751846115, 0.03167263999030914, 0.044485580160609446]"
0.0,STARLINK-200,50,FastVCG,1.3149878330343392,0.8980721732823942,1.7835395677821158,314.95021266086957,309.54841610332875,320.3094816817778,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.3149878330343392, 2.4561734506066655, 7.790524655633074, 19.311387887246788, 53.62867066681733, 276.2357536795135, 314.95021266086957]","[0.897686159297609, 1.8875484074995315, 6.7481189436499545, 17.635472105962478, 50.82895745031491, 270.650333017835, 309.64846990859235]","[1.770214280895946, 3.0455734367188105, 8.870971428969616, 20.961180356950052, 56.38252053739679, 281.85418415558263, 320.30683707490965]"
0.0,STARLINK-200,50,BatchVCG_B1ms,1.5765917015756554,1.1598318390944804,2.030890104206748,310.244246303027,304.7981698212123,315.4002689992333,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.5765917015756554, 2.931868619254929, 7.671437242568756, 19.626779042126977, 50.45004242679864, 270.5954351311342, 310.244246303027]","[1.1726305826664074, 2.3711217570770775, 6.671246606289091, 17.961688824609766, 47.7305216195163, 264.91626531381786, 304.8407194135781]","[2.023224602018896, 3.5326220168563465, 8.704406850533086, 21.346955050424828, 53.21864617290156, 276.15647043506925, 315.6545986491019]"
0.0,STARLINK-200,50,BatchVCG_B5ms,1.287296249329234,0.9269144214671922,1.6750085385294284,292.0910888708907,286.71917901104774,297.509654057971,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[1.287296249329234, 2.245263281056969, 6.200611045228448, 15.581139736168687, 44.456299461386266, 244.80561150937137, 292.0910888708907]","[0.9273053068741738, 1.7751071871687514, 5.418479443309206, 14.297187533709613, 42.084288095961476, 239.2675431654363, 286.6505492029283]","[1.6782107708380727, 2.7436865285115526, 6.981303260512498, 16.9290105634711, 46.87891721813284, 250.3595790200281, 297.3931589346818]"
0.0,STARLINK-200,50,BatchVCG_B10ms,0.7946047593250021,0.5325243872283878,1.0853089506567937,235.23652451244263,230.02605702691426,240.4410962703641,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.7946047593250021, 1.7002669511537878, 5.505787414327075, 13.067939120139146, 35.26636842380406, 180.49924494216577, 235.23652451244263]","[0.5355653206693894, 1.3087398446162501, 4.778686730818494, 11.928702643656322, 33.32228888876684, 175.627167415494, 229.86866659650929]","[1.0796117693054759, 2.126929058275672, 6.249879155427394, 14.225288344286112, 37.23920685411575, 185.53651283152837, 240.33997472463102]"
0.0,STARLINK-200,50,BatchVCG_B20ms,0.5618107792692045,0.37291193356777647,0.7760684720313782,106.08482471775372,102.06289192792435,110.07071398484598,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.5618107792692045, 0.9612886349073332, 2.3361789800080706, 5.384495167903409, 15.839658994870312, 70.16974112209074, 106.08482471775372]","[0.36874137638117427, 0.6991540332267665, 1.9289055866556777, 4.74677932072952, 14.639677048612963, 67.04177623312628, 102.03251844955983]","[0.7740435141417714, 1.2462527263590484, 2.785914452765427, 6.030669796569012, 17.06669239548632, 73.34089960713008, 110.06633363230395]"
0.0,STARLINK-200,50,BatchVCG_B50ms,0.018948805737249854,0.007224946474402286,0.03302059955705913,1.561597722784816,1.3578780752848834,1.7846727703177643,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.018948805737249854, 0.0516518131921321, 0.10116025201173748, 0.16010322989188802, 0.26165745244789723, 0.9078976891603934, 1.561597722784816]","[0.00739516782793123, 0.028794562003136147, 0.06849652290501541, 0.11575461775639408, 0.20267876213250943, 0.7753405678307248, 1.360931324289288]","[0.03320913313715952, 0.07887242224437584, 0.13694700803640864, 0.20851386534128083, 0.32640294386952445, 1.044791494412056, 1.7848575005335823]"
0.0,STARLINK-200,50,HoldBack,0.0,0.0,0.0,0.01705467337695784,0.007580948645446524,0.028445524631580604,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.0, 0.0, 0.00042184809241260676, 0.00042184809241260676, 0.003048889304247015, 0.014940108645458564, 0.01705467337695784]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.006378982501513201, 0.007576882185932727]","[0.0, 0.0, 0.0012655442772378203, 0.0012655442772378203, 0.008402061615431331, 0.0255364923842759, 0.028300073321384196]"
0.0,STARLINK-200,50,LIA_lambda0.5_per_s,-0.009951767637741648,-0.010943763516672405,-0.008988828061993004,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.009951767637741648, -0.019634809736072564, -0.04577968624706614, -0.08600984819546391, -0.14515332772894168, -0.22119757562012116, -0.2330644458017701]","[-0.010926666892542597, -0.02159041057838348, -0.05089224917085883, -0.09570558022945332, -0.1635105053715927, -0.2530014886430283, -0.2653644324059712]","[-0.008973623064090473, -0.017755835598116373, -0.0403676571152219, -0.07652993626742428, -0.12675102045930636, -0.18791488860358294, -0.20136338886752128]"
0.0,STARLINK-200,50,LIA_lambda1_per_s,-0.017918291408196837,-0.01978791365359678,-0.016085121373919466,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.017918291408196837, -0.03520363337683793, -0.08253575371582761, -0.15044771714603108, -0.2519214852909844, -0.36021467000830326, -0.3733303439498616]","[-0.019835831667852178, -0.038901197262116424, -0.09128974350066638, -0.1675139406306307, -0.28233223945718405, -0.4105065435124449, -0.4252478223074953]","[-0.016112368119697264, -0.031529390237364174, -0.07408553713293627, -0.1342194014832987, -0.22285374688026857, -0.3115875501645386, -0.32393324398182916]"
0.0,STARLINK-200,50,LIA_lambda2_per_s,-0.036335542893435636,-0.0398748041999297,-0.03266350120287299,0.0,0.0,0.0,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[-0.036335542893435636, -0.0707882568921073, -0.15942077657648682, -0.27170616640927175, -0.40167668724134475, -0.49395178696976083, -0.5066871719594362]","[-0.04002913191065942, -0.07818192391411398, -0.17692933806543798, -0.30386319824955427, -0.45330566737136146, -0.5613016277402352, -0.5771030772818108]","[-0.03271995930516273, -0.06364288531067756, -0.1419403418289415, -0.24050858942305517, -0.3508904283888074, -0.42750285444680547, -0.43903687787053547]"
0.0,INTERNET-100,10,SyncVCG,0.0,0.0,0.0,0.49979866205731416,0.3670810468540965,0.649310690540289,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[0.0, 0.02532893203815759, 0.0968870290578606, 0.24098555237224178, 0.49979866205731416, 0.49979866205731416, 0.49979866205731416]","[0.0, 0.0005528060682839103, 0.042221248603689567, 0.1469563989611034, 0.36616249887716895, 0.36279464544300455, 0.3631244380764254]","[0.0, 0.0660032232245679, 0.1623377288693917, 0.3454633651276628, 0.6441991107097362, 0.6462500023734824, 0.6436971170978938]"
0.0,INTERNET-100,10,FastVCG,16.24371916990316,14.683072671614749,17.84673012039962,304.923221660051,299.4476891625475,310.40752195412784,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[16.24371916990316, 35.53264815349889, 118.4211473718058, 262.88006060424203, 304.86406838702396, 304.923221660051, 304.923221660051]","[14.70697087233277, 33.21193054227471, 113.84578564293312, 257.0796357397159, 299.3194652820977, 299.48516390264626, 299.38232893106095]","[17.79371484128678, 37.86817516274598, 123.06821066550442, 268.6574253454789, 310.1894683539091, 310.32369707394037, 310.2728847179137]"
0.0,INTERNET-100,10,BatchVCG_B1ms,15.574050150252045,14.279536241465914,16.922332374851145,297.4226893128615,291.871642062872,302.97349377450655,3500,17500,"[1.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0]","[15.574050150252045, 34.328383588200836, 108.75376971069191, 250.11507278773408, 297.33538739621997, 297.4226893128615, 297.4226893128615]","[14.305591635648293, 32.20162086959031, 104.42522138527937, 244.11690924413668, 291.78891083790575, 291.9218566435751, 291.89612973445304]","[16.879853419778197, 36.53314464170272, 113.14669432804503, 255.92621164283008, 302.86446361107596, 302.8932235165803, 302.97848668292255]"
