eps_ms,topology,bidder_count,mechanism,g1ms,g1ms_ci_low,g1ms_ci_high,sup_g,sup_g_ci_low,sup_g_ci_high,instance_count,bidder_sample_count,delta_grid_ms,g_delta,g_delta_ci_low,g_delta_ci_high
0.0,STARLINK-200,1000,BatchVCG_B0.5ms,0.212460551520009,0.0,0.637381654560027,3.818582832520663,2.1646738979968356,5.692888144806441,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.212460551520009, 0.22878970946789967, 1.4128532745143447, 3.818582832520663]","[0.0, 0.0, 0.0, 0.0, 0.42597365309488194, 2.185624395908191]","[0.0, 0.0, 0.637381654560027, 0.686369128403699, 2.687922069437626, 5.775544256822766]"
0.0,STARLINK-200,1000,BatchVCG_B1ms,0.38882136151897057,0.0,1.0982019545594206,4.239440947500085,2.342840719126257,6.41948838590225,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.38882136151897057, 0.7274021874584573, 1.55230043852553, 4.239440947500085]","[0.0, 0.0, 0.0, 0.0, 0.39257259774476655, 2.2892420014050203]","[0.0, 0.0, 1.1664640845569116, 1.7573420120203866, 2.989890785843822, 6.38542697502309]"
0.0,STARLINK-200,1000,BatchVCG_B2ms,0.12135879588588497,0.0,0.3640763876576549,3.0840596139333507,1.6760361074887706,4.729146143549165,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.12135879588588497, 0.12135879588588497, 0.12135879588588497, 0.12135879588588497, 1.42731059779543, 3.0840596139333507]","[0.0, 0.0, 0.0, 0.0, 0.47624649022275356, 1.6817044935477177]","[0.3640763876576549, 0.3640763876576549, 0.3640763876576549, 0.3640763876576549, 2.5671403446230783, 4.728243358327751]"
0.0,STARLINK-200,1000,BatchVCG_B5ms,0.00338276251621046,0.0,0.01014828754863138,2.4749485133511024,1.123939585677267,4.0912645117162105,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.00338276251621046, 0.00338276251621046, 0.00338276251621046, 0.011039541701897929, 1.5385246661951424, 2.4749485133511024]","[0.0, 0.0, 0.0, 0.0, 0.4929708406397408, 1.1185002617382893]","[0.01014828754863138, 0.01014828754863138, 0.01014828754863138, 0.029735862589483325, 2.8368592437147573, 4.039682270913584]"
0.0,STARLINK-200,1000,BatchVCG_B10ms,0.039198365125670806,0.0,0.10410419002824642,0.24751933005336335,0.03504911729653791,0.5569330495680568,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.039198365125670806, 0.039198365125670806, 0.039198365125670806, 0.039198365125670806, 0.17913612266989792, 0.24751933005336335]","[0.0, 0.0, 0.0, 0.0, 0.013490905348766001, 0.03504911729653791]","[0.10410419002824642, 0.10410419002824642, 0.10410419002824642, 0.10410419002824642, 0.47491527980578846, 0.5584312993345381]"
0.0,STARLINK-200,1000,HoldBack,0.0,0.0,0.0,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.0,STARLINK-200,1000,LIA_lambda0.25_per_s,-0.0002987559285811585,-0.0006970547035164145,0.0,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-7.46819801993297e-05, -0.00014936862816766733, -0.0002987559285811585, -0.000597586555480666, -0.0014529471222715985, -0.0022041871290715788]","[-0.00017418000287902942, -0.0003483708923472477, -0.0006967853337780525, -0.0013937448856645007, -0.003362933249846856, -0.005161669904464861]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.0,STARLINK-200,1000,LIA_lambda0.5_per_s,0.0,0.0,0.0,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.0,STARLINK-200,1000,LIA_lambda1_per_s,-0.0007977986685616542,-0.0019945207679835145,0.0,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-0.00019937487974939358, -0.00039879960944899716, -0.0007977986685616542, -0.0015730387131361113, -0.0019550598667880423, -0.0019550598667880423]","[-0.0004984429345029639, -0.0009970104953154534, -0.0019945196205273536, -0.0039442292724769686, -0.005090292733432761, -0.005090292733432761]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.0,STARLINK-200,1000,LIA_lambda2_per_s,-0.0015907372267571192,-0.0039774741064742564,0.0,0.0,0.0,0.0,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[-0.0003973860931882882, -0.0007949709291046474, -0.0015907372267571192, -0.0031846591115641783, -0.0035190836041573675, -0.0035190836041573675]","[-0.0009939381577562017, -0.001987742684792465, -0.003977474106474256, -0.007962911121415481, -0.008893099640989704, -0.008893099640989704]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.0,INTERNET-100,50,SyncVCG,0.0,0.0,0.0,0.005930374620604971,0.0,0.016033199041750275,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.0, 0.0, 0.0, 0.0, 0.0041724498005403345, 0.005930374620604971]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.012517349401621004, 0.016033199041750275]"
0.0,INTERNET-100,50,FastVCG,7.335674938592794,4.738510127500722,10.19502231289437,133.10499873763084,121.14573758487987,145.03548601423637,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[2.2086708996220303, 2.946642304665303, 7.335674938592794, 17.200567548694803, 42.84064414572085, 133.10499873763084]","[0.8741212976498886, 1.3396577763874546, 4.7532195622588596, 13.003558113641462, 36.19527141211397, 121.01105759640366]","[3.8376760725858845, 4.818806787628664, 10.116014206152688, 21.76432353480711, 49.822310742890885, 145.56344710410892]"
0.0,INTERNET-100,50,BatchVCG_B0.5ms,4.587066109834838,2.898793521003313,6.438731801744125,125.2103083957783,113.98289378462364,136.81737232698376,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[1.1812289380940169, 2.156986027302563, 4.587066109834838, 10.831059221829916, 34.95621594246372, 125.2103083957783]","[0.40578944252230625, 1.0887824505843167, 2.8830504341257996, 8.009142388068993, 29.055693860484528, 114.13670610795839]","[2.0870340348319876, 3.3961295918374916, 6.493240494181209, 13.946532450337147, 40.99747558989449, 136.76512555847995]"
0.0,INTERNET-100,50,BatchVCG_B1ms,4.921098212499503,3.098928008585651,6.936539500103478,108.55376626612097,97.86812845827045,119.49651111033748,500,2500,"[0.25, 0.5, 1.0, 2.0, 5.0, 10.0]","[0.7827151018024581, 2.54601007371761, 4.921098212499503, 10.021437538877748, 30.524305388594097, 108.55376626612097]","[0.13499967833643217, 1.245083014023457, 3.1412182800001585, 7.313371816554013, 25.323814636246446, 97.83644301575728]","[1.6296706635132183, 4.05261726270105, 6.932908475072569, 13.055862363295526, 36.09130651306395, 119.5644590564312]"
