eps_ms,topology,metric,lia_mechanism,baseline_mechanism,mean_diff,ci_low,ci_high,n
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B2ms,413.280443448013,405.3549217271703,421.1898872058516,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,BatchVCG_B5ms,317.10625346537756,309.7835462680919,324.37396261126025,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,FastVCG,483.7908541451851,475.6989026244949,491.983850644816,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,HoldBack,-1.0922845710611064,-1.157820656757991,-1.0282224104039994,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda0.5_per_s,SyncVCG,-1.0917016919608962,-1.1575751922895199,-1.0279789918694697,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B0.5ms,464.6464301136188,456.5450312190403,472.59804643847843,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B10ms,186.5607911221276,180.88938316365,192.35654770684602,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B1ms,446.3770067697662,438.25227659405306,454.24389824200927,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B2ms,412.04837316060053,404.1837571241281,419.9702866273343,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,BatchVCG_B5ms,315.8741831779651,308.54982829653835,323.02266441409824,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,FastVCG,482.5587838577727,474.45067533523746,490.54910617282667,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,HoldBack,-2.3243548584735576,-2.444208004366329,-2.2089139755279517,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda1_per_s,SyncVCG,-2.3237719793733476,-2.4415197234697787,-2.20867931894084,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B0.5ms,462.45572777106827,454.4835341286707,470.40314621191067,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B10ms,184.3700887795771,178.79871149725756,189.91539464990294,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B1ms,444.18630442721565,436.0509503305452,452.13811358982764,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B2ms,409.85767081805005,401.98085135547905,417.654610825991,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,BatchVCG_B5ms,313.6834808354146,306.41225514130934,320.9416855018363,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,FastVCG,480.36808151522206,472.2583994561829,488.4020203730406,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,HoldBack,-4.515057201024062,-4.7274525840926245,-4.311712565157162,5000
0.0,STARLINK-200,effective_welfare,LIA_lambda2_per_s,SyncVCG,-4.514474321923852,-4.72986778974656,-4.311685838343271,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.25_per_s,BatchVCG_B0.5ms,5.734610646031797e-05,5.583057096344419e-05,5.8831358484458176e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.25_per_s,BatchVCG_B10ms,5.6894841021858154e-05,5.543184866430238e-05,5.8383337437408046e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.25_per_s,BatchVCG_B1ms,5.745495983865112e-05,5.5963436738820746e-05,5.898596570477821e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.25_per_s,BatchVCG_B2ms,5.735247309785336e-05,5.5844099818496035e-05,5.8871348971151746e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.25_per_s,BatchVCG_B5ms,5.7274239836260675e-05,5.577106097247452e-05,5.872499142715241e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.25_per_s,FastVCG,5.730946622788906e-05,5.581202729372308e-05,5.8800783010665325e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.25_per_s,HoldBack,4.836953815538436e-05,4.7110670647816735e-05,4.962964754900895e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.25_per_s,SyncVCG,4.247856291476637e-05,4.13287058332935e-05,4.3668915764428674e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B0.5ms,5.656125764362514e-05,5.511072529829107e-05,5.804749011585955e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B10ms,5.610999220516533e-05,5.46056716615567e-05,5.761248690658249e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B1ms,5.6670111021958294e-05,5.5189778668573125e-05,5.815236346737947e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B2ms,5.6567624281160535e-05,5.5080361818545497e-05,5.8110121700447054e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,BatchVCG_B5ms,5.648939101956785e-05,5.5001084895920945e-05,5.798654402897228e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,FastVCG,5.6524617411196234e-05,5.499875104636885e-05,5.802929269906599e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,HoldBack,4.758468933869153e-05,4.633223111915867e-05,4.885489138599951e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda0.5_per_s,SyncVCG,4.169371409807354e-05,4.054949045239482e-05,4.2854584549204444e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B0.5ms,5.638698018155992e-05,5.490590660425368e-05,5.785490566631779e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B10ms,5.5935714743100106e-05,5.449911305855494e-05,5.74123850511387e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B1ms,5.649583355989307e-05,5.500939963851124e-05,5.799214672239032e-05,5000
0.0,STARLINK-200,compute_time_s,LIA_lambda1_per_s,BatchVCG_B2ms,5.6393346819095314e-05,5.4927062380593276e-05,5.785146002715919e-05,5000
