eps_ms,topology,bidder_count,mechanism,n_instances,welfare_ratio_mean,welfare_ratio_ci_low,welfare_ratio_ci_high,welfare_ratio_n,revenue_ratio_mean,revenue_ratio_ci_low,revenue_ratio_ci_high,revenue_ratio_n,compute_time_s_mean,compute_time_s_ci_low,compute_time_s_ci_high,compute_time_s_n,clearing_latency_ms_mean,clearing_latency_ms_ci_low,clearing_latency_ms_ci_high,clearing_latency_ms_n,effective_welfare_mean,effective_welfare_ci_low,effective_welfare_ci_high,effective_welfare_n,clique_number_w_mean,clique_number_w_ci_low,clique_number_w_ci_high,clique_number_w_n
0.0,DSN-30,100,BatchVCG_B5ms,1000,0.5090725048025526,0.4905724059575151,0.5277452855259206,1000,0.0,0.0,0.0,1000,3.5921272356063126e-06,3.5674698330694807e-06,3.61948711797595e-06,1000,28757.093333285793,27019.39857719963,30533.882360826672,1000,124.54258027145895,114.21957179295843,135.24117436212038,1000,93.13,92.972975,93.284,1000
0.0,DSN-30,100,FastVCG,1000,0.5090725048025526,0.4904511698011719,0.527755198036482,1000,0.0,0.0,0.0,1000,3.649975871667266e-06,3.6252763267839325e-06,3.6770929989870637e-06,1000,28752.093391134433,27031.64222819051,30568.739841086775,1000,124.6048660926506,113.99016994429614,135.61470318863516,1000,93.13,92.971,93.286,1000
0.0,DSN-30,100,HoldBack,1000,0.9993307195380399,0.9990911628518744,0.9995437091107645,1000,0.9884041733225726,0.9876768310054633,0.9891032165717735,1000,5.923527642153203e-06,5.805270257405937e-06,6.114405050175264e-06,1000,1195263.6728882971,1195263.6471778287,1195263.6980566117,1000,1.2188358209566767e-49,1.2180789950265516e-49,1.2195644372361062e-49,1000,93.13,92.973,93.286,1000
0.0,DSN-30,100,LIA_lambda0.25_per_s,1000,0.9708769107247066,0.9685045082902153,0.9731927889430114,1000,0.9355643753181331,0.9323446393293047,0.9386762010715438,1000,1.9314410747028887e-05,1.9181868378655053e-05,1.9457524921745062e-05,1000,1195263.2988943977,1195263.2629491477,1195263.3337160707,1000,1.1841646477209396e-49,1.1811353261115338e-49,1.1870367184055281e-49,1000,93.13,92.974,93.28802499999999,1000
0.0,DSN-30,100,LIA_lambda0.5_per_s,1000,0.9707619073745889,0.9683531192329232,0.9731370320979582,1000,0.9352778607747645,0.9321022329984823,0.9383752163593936,1000,1.8974238890223204e-05,1.8863223848165944e-05,1.909559374616947e-05,1000,1195263.2985542254,1195263.2630478158,1195263.3336189142,1000,1.1840243529674325e-49,1.1810846176654145e-49,1.1869091195031761e-49,1000,93.13,92.969975,93.284,1000
0.0,DSN-30,100,LIA_lambda1_per_s,1000,0.970364753898756,0.9678807739327848,0.9727198373075528,1000,0.9343516761259271,0.9311630884934167,0.9374367137025073,1000,1.8943117815069856e-05,1.882810943061486e-05,1.906045621726662e-05,1000,1195263.2985231047,1195263.2627144866,1195263.3343494167,1000,1.1835389835780692e-49,1.1805487321361572e-49,1.1864581390999313e-49,1000,93.13,92.972,93.287025,1000
0.0,DSN-30,100,LIA_lambda2_per_s,1000,0.9693611757466826,0.9669661053744093,0.9717315959874613,1000,0.932107669200664,0.9288414677442509,0.935241732770406,1000,1.88598568784073e-05,1.874080195266288e-05,1.8987026080139912e-05,1000,1195263.2984398436,1195263.2632848753,1195263.3329588347,1000,1.182314080291544e-49,1.1792586045593264e-49,1.1852220916359039e-49,1000,93.13,92.97,93.289,1000
0.0,DSN-30,100,SyncVCG,1000,0.9993307195380399,0.9990858591386641,0.999554349513439,1000,0.9884041733225726,0.9877003010888463,0.9891024398745263,1000,7.1051707491278645e-06,7.019120047334582e-06,7.197296113008633e-06,1000,1195263.67406994,1195263.649240012,1195263.6990717396,1000,1.2188356769677658e-49,1.218073587434382e-49,1.2195738441431766e-49,1000,93.13,92.974,93.286,1000
0.0,DSN-30,200,BatchVCG_B0.5ms,1000,0.512536576450892,0.49458703292451217,0.5305270821259231,1000,0.0,0.0,0.0,1000,6.766144302673638e-06,6.715427146991715e-06,6.818439395283349e-06,1000,14345.722358036492,13518.371298558257,15227.73380056136,1000,205.84291078285764,193.16728923576494,218.76080151427215,1000,186.22,185.998975,186.44,1000
0.0,DSN-30,200,BatchVCG_B10ms,1000,0.512536576450892,0.494983400595061,0.5301727611298044,1000,0.0,0.0,0.0,1000,6.709587178193033e-06,6.646855940925889e-06,6.7831402557203544e-06,1000,14355.222301479369,13505.011964639858,15221.067070476243,1000,205.64745322146936,192.82002347280252,218.28826331335864,1000,186.22,185.999,186.441,1000
